"","V1"
"GeorgeWashington_1_2",8
"GeorgeWashington_1_3",8
"GeorgeWashington_1_4",8
"GeorgeWashington_1_5",8
"GeorgeWashington_1_6",8
"GeorgeWashington_1_7",8
"GeorgeWashington_1_8",8
"GeorgeWashington_1_9",8
"GeorgeWashington_1_10",8
"GeorgeWashington_1_11",1
"GeorgeWashington_1_12",8
"GeorgeWashington_1_13",8
"GeorgeWashington_1_14",8
"GeorgeWashington_1_15",8
"GeorgeWashington_1_16",8
"GeorgeWashington_1_17",8
"GeorgeWashington_1_18",8
"GeorgeWashington_1_19",5
"GeorgeWashington_1_20",5
"GeorgeWashington_1_21",1
"GeorgeWashington_1_22",1
"GeorgeWashington_1_23",1
"GeorgeWashington_1_24",4
"GeorgeWashington_1_25",1
"GeorgeWashington_1_26",8
"GeorgeWashington_1_27",4
"GeorgeWashington_1_28",4
"GeorgeWashington_1_29",8
"GeorgeWashington_1_30",8
"GeorgeWashington_2_2",8
"GeorgeWashington_2_3",8
"JohnAdams_1_2",1
"JohnAdams_1_3",8
"JohnAdams_1_4",4
"JohnAdams_1_5",4
"JohnAdams_1_6",2
"JohnAdams_1_7",1
"JohnAdams_1_8",1
"JohnAdams_1_9",1
"JohnAdams_1_10",8
"JohnAdams_1_11",8
"JohnAdams_1_12",8
"JohnAdams_1_13",8
"JohnAdams_1_14",8
"JohnAdams_1_15",8
"JohnAdams_1_16",8
"JohnAdams_1_17",8
"JohnAdams_1_18",8
"JohnAdams_1_19",6
"JohnAdams_1_20",6
"JohnAdams_1_21",1
"JohnAdams_1_22",1
"JohnAdams_1_23",1
"JohnAdams_1_24",1
"JohnAdams_1_25",6
"JohnAdams_1_26",6
"JohnAdams_1_27",6
"JohnAdams_1_28",6
"JohnAdams_1_29",6
"JohnAdams_1_30",6
"JohnAdams_1_31",7
"JohnAdams_1_32",7
"JohnAdams_1_33",7
"JohnAdams_1_34",8
"JohnAdams_1_35",4
"JohnAdams_1_36",8
"JohnAdams_1_37",1
"JohnAdams_1_38",1
"JohnAdams_1_39",1
"JohnAdams_1_40",4
"JohnAdams_1_41",7
"JohnAdams_1_42",7
"JohnAdams_1_43",7
"JohnAdams_1_44",2
"JohnAdams_1_45",1
"JohnAdams_1_46",8
"JohnAdams_1_47",8
"JohnAdams_1_48",8
"JohnAdams_1_49",8
"JohnAdams_1_50",8
"JohnAdams_1_51",8
"JohnAdams_1_52",8
"JohnAdams_1_53",8
"JohnAdams_1_54",8
"ThomasJefferson_1_2",8
"ThomasJefferson_1_3",8
"ThomasJefferson_1_4",8
"ThomasJefferson_1_5",8
"ThomasJefferson_1_6",4
"ThomasJefferson_1_7",6
"ThomasJefferson_1_8",6
"ThomasJefferson_1_9",7
"ThomasJefferson_1_10",7
"ThomasJefferson_1_11",7
"ThomasJefferson_1_12",7
"ThomasJefferson_1_13",3
"ThomasJefferson_1_14",8
"ThomasJefferson_1_15",1
"ThomasJefferson_1_16",5
"ThomasJefferson_1_17",1
"ThomasJefferson_1_18",8
"ThomasJefferson_1_19",3
"ThomasJefferson_1_20",8
"ThomasJefferson_1_21",5
"ThomasJefferson_1_22",5
"ThomasJefferson_1_23",6
"ThomasJefferson_1_24",5
"ThomasJefferson_1_25",5
"ThomasJefferson_1_26",1
"ThomasJefferson_1_27",1
"ThomasJefferson_1_28",6
"ThomasJefferson_1_29",6
"ThomasJefferson_1_30",8
"ThomasJefferson_1_31",8
"ThomasJefferson_1_32",8
"ThomasJefferson_1_33",7
"ThomasJefferson_1_34",7
"ThomasJefferson_1_35",1
"ThomasJefferson_1_36",1
"ThomasJefferson_1_37",7
"ThomasJefferson_1_38",1
"ThomasJefferson_1_39",1
"ThomasJefferson_1_40",1
"ThomasJefferson_1_41",1
"ThomasJefferson_1_42",1
"ThomasJefferson_1_43",4
"ThomasJefferson_1_44",4
"ThomasJefferson_1_45",2
"ThomasJefferson_1_46",2
"ThomasJefferson_1_47",2
"ThomasJefferson_1_48",2
"ThomasJefferson_1_49",2
"ThomasJefferson_1_50",3
"ThomasJefferson_1_51",5
"ThomasJefferson_1_52",5
"ThomasJefferson_1_53",5
"ThomasJefferson_1_54",8
"ThomasJefferson_1_55",8
"ThomasJefferson_1_56",8
"ThomasJefferson_1_57",8
"ThomasJefferson_1_58",8
"ThomasJefferson_1_59",8
"ThomasJefferson_1_60",8
"ThomasJefferson_1_61",8
"ThomasJefferson_1_62",8
"ThomasJefferson_1_63",6
"ThomasJefferson_2_2",8
"ThomasJefferson_2_3",8
"ThomasJefferson_2_4",8
"ThomasJefferson_2_5",6
"ThomasJefferson_2_6",6
"ThomasJefferson_2_7",2
"ThomasJefferson_2_8",2
"ThomasJefferson_2_9",2
"ThomasJefferson_2_10",2
"ThomasJefferson_2_11",2
"ThomasJefferson_2_12",2
"ThomasJefferson_2_13",2
"ThomasJefferson_2_14",2
"ThomasJefferson_2_15",2
"ThomasJefferson_2_16",1
"ThomasJefferson_2_17",1
"ThomasJefferson_2_18",1
"ThomasJefferson_2_19",1
"ThomasJefferson_2_20",3
"ThomasJefferson_2_21",1
"ThomasJefferson_2_22",1
"ThomasJefferson_2_23",1
"ThomasJefferson_2_24",1
"ThomasJefferson_2_25",7
"ThomasJefferson_2_26",1
"ThomasJefferson_2_27",1
"ThomasJefferson_2_28",2
"ThomasJefferson_2_29",2
"ThomasJefferson_2_30",2
"ThomasJefferson_2_31",7
"ThomasJefferson_2_32",7
"ThomasJefferson_2_33",6
"ThomasJefferson_2_34",7
"ThomasJefferson_2_35",7
"ThomasJefferson_2_36",7
"ThomasJefferson_2_37",4
"ThomasJefferson_2_38",8
"ThomasJefferson_2_39",8
"ThomasJefferson_2_40",8
"ThomasJefferson_2_41",8
"ThomasJefferson_2_42",8
"ThomasJefferson_2_43",8
"ThomasJefferson_2_44",4
"ThomasJefferson_2_45",1
"ThomasJefferson_2_46",4
"ThomasJefferson_2_47",1
"ThomasJefferson_2_48",5
"ThomasJefferson_2_49",3
"ThomasJefferson_2_50",5
"ThomasJefferson_2_51",4
"ThomasJefferson_2_52",4
"ThomasJefferson_2_53",4
"ThomasJefferson_2_54",4
"ThomasJefferson_2_55",4
"ThomasJefferson_2_56",4
"ThomasJefferson_2_57",4
"ThomasJefferson_2_58",4
"ThomasJefferson_2_59",8
"ThomasJefferson_2_60",8
"ThomasJefferson_2_61",6
"ThomasJefferson_2_62",7
"ThomasJefferson_2_63",6
"ThomasJefferson_2_64",8
"ThomasJefferson_2_65",8
"ThomasJefferson_2_66",8
"ThomasJefferson_2_67",8
"ThomasJefferson_2_68",8
"ThomasJefferson_2_69",8
"ThomasJefferson_2_70",8
"JamesMadison_1_2",8
"JamesMadison_1_3",8
"JamesMadison_1_4",8
"JamesMadison_1_5",7
"JamesMadison_1_6",2
"JamesMadison_1_7",2
"JamesMadison_1_8",2
"JamesMadison_1_9",7
"JamesMadison_1_10",7
"JamesMadison_1_11",6
"JamesMadison_1_12",4
"JamesMadison_1_13",1
"JamesMadison_1_14",8
"JamesMadison_1_15",8
"JamesMadison_1_16",8
"JamesMadison_1_17",6
"JamesMadison_1_18",4
"JamesMadison_1_19",4
"JamesMadison_1_20",4
"JamesMadison_1_21",6
"JamesMadison_1_22",1
"JamesMadison_1_23",1
"JamesMadison_1_24",1
"JamesMadison_1_25",1
